Product_ID,Product_Name,Category,Screen_Size,Resolution,Panel_Type,Price_USD,MSRP_USD,Cost_USD,Margin_Percent,Weight_LBS,Dimensions,HDR_Support,Smart_TV,Refresh_Rate,Release_Year,Warranty_Years,Energy_Rating,Stock_Status
PROJECTOR-27-01199,"Projector 27"" - Model 01199",Projector,27,720p,QLED,1359.03,1569.2,802.06,41.0,28.1,24.0x13.8x3.1,N/A,No,120Hz,2024,2,B+,Pre-order
ACCESSORIES-0-01200,Accessories - SKU 01200,Accessories,0,4K UHD,DLP,193.9,223.2,127.88,34.0,1.3,N/A,Yes,Yes,75Hz,2024,2,A+++,In Stock
LCD-TV-55-01201,"LCD TV 55"" - Model 01201",LCD TV,55,4K UHD,N/A,615.46,770.6,332.8,46.0,56.0,49.0x28.1x3.6,N/A,N/A,75Hz,2024,3,N/A,In Stock
COMMERCIAL-DISPLAY-77-01202,"Commercial Display 77"" - Model 01202",Commercial Display,77,4K UHD,N/A,1621.09,2030.39,907.11,44.0,70.4,68.5x39.3x2.8,Yes,No,165Hz,2024,1,B+,Limited
LCD-TV-45-01203,"LCD TV 45"" - Model 01203",LCD TV,45,8K UHD,IPS,640.6,745.96,365.37,43.0,41.0,40.0x22.9x3.4,Yes,N/A,144Hz,2024,1,B+,In Stock
COMPUTER-MONITOR-45-01204,"Computer Monitor 45"" - Model 01204",Computer Monitor,45,8K UHD,VA,622.34,777.61,368.4,41.0,49.0,40.0x22.9x4.9,No,Yes,240Hz,2024,3,A+,In Stock
COMPUTER-MONITOR-50-01205,"Computer Monitor 50"" - Model 01205",Computer Monitor,50,1440p,OLED,705.63,852.14,434.16,38.0,45.1,44.5x25.5x3.9,N/A,No,N/A,2024,5,A++,In Stock
COMPUTER-MONITOR-32-01206,"Computer Monitor 32"" - Model 01206",Computer Monitor,32,1080p,QLED,547.02,640.37,354.9,35.0,31.6,28.5x16.3x4.0,N/A,Yes,60Hz,2024,3,B+,Pre-order
OLED-TV-32-01207,"OLED TV 32"" - Model 01207",OLED TV,32,8K UHD,VA,1512.37,1748.54,881.33,42.0,32.2,28.5x16.3x2.7,Yes,N/A,165Hz,2024,2,B+,In Stock
LCD-TV-85-01208,"LCD TV 85"" - Model 01208",LCD TV,85,8K UHD,QLED,833.01,1063.01,564.67,32.0,73.4,75.7x43.4x3.3,Yes,Yes,144Hz,2024,1,A+++,In Stock
OLED-TV-80-01209,"OLED TV 80"" - Model 01209",OLED TV,80,1080p,N/A,2433.08,3065.17,1387.09,43.0,70.5,71.2x40.8x2.4,Yes,No,144Hz,2023,2,A+,In Stock
LCD-TV-80-01210,"LCD TV 80"" - Model 01210",LCD TV,80,8K UHD,QLED,894.72,1001.85,522.18,42.0,74.2,71.2x40.8x3.2,No,Yes,60Hz,2024,2,N/A,Limited
COMPUTER-MONITOR-85-01211,"Computer Monitor 85"" - Model 01211",Computer Monitor,85,1440p,QLED,1042.66,1220.37,698.16,33.0,78.7,75.7x43.4x3.1,N/A,No,240Hz,2024,5,N/A,In Stock
ACCESSORIES-0-01212,Accessories - SKU 01212,Accessories,0,8K UHD,OLED,250.21,303.52,168.94,32.0,1.4,N/A,Yes,N/A,N/A,2024,5,A+,Limited
PROJECTOR-60-01213,"Projector 60"" - Model 01213",Projector,60,720p,Laser,1928.1,2193.07,1094.63,43.0,55.2,53.4x30.6x2.4,Yes,No,75Hz,2023,5,N/A,Limited
AUDIO-70-01214,"Audio 70"" - Model 01214",Audio,70,1080p,QLED,203.05,257.23,139.71,31.0,66.3,62.3x35.7x3.2,N/A,Yes,240Hz,2024,3,A++,Limited
LCD-TV-85-01215,"LCD TV 85"" - Model 01215",LCD TV,85,1080p,OLED,922.73,1125.47,593.01,36.0,77.3,75.7x43.4x3.7,No,No,120Hz,2024,2,N/A,In Stock
COMMERCIAL-DISPLAY-27-01216,"Commercial Display 27"" - Model 01216",Commercial Display,27,4K UHD,OLED,1016.05,1164.7,603.37,41.0,27.2,24.0x13.8x2.7,Yes,No,N/A,2024,3,A+++,In Stock
QLED-TV-70-01217,"QLED TV 70"" - Model 01217",QLED TV,70,4K UHD,QLED,1647.58,1947.91,1077.39,35.0,64.1,62.3x35.7x4.9,Yes,No,240Hz,2023,1,N/A,In Stock
ACCESSORIES-0-01218,Accessories - SKU 01218,Accessories,0,8K UHD,Laser,328.49,414.57,184.05,44.0,8.3,N/A,No,N/A,120Hz,2024,5,A++,In Stock
ACCESSORIES-0-01219,Accessories - SKU 01219,Accessories,0,1440p,N/A,229.18,275.51,120.22,48.0,3.9,N/A,No,Yes,165Hz,2023,3,A++,In Stock
OLED-TV-60-01220,"OLED TV 60"" - Model 01220",OLED TV,60,720p,VA,1996.43,2299.01,1012.33,49.0,55.5,53.4x30.6x3.6,N/A,Yes,75Hz,2024,1,A++,In Stock
AUDIO-80-01221,"Audio 80"" - Model 01221",Audio,80,1440p,IPS,96.71,110.77,67.59,30.0,69.9,71.2x40.8x2.9,N/A,Yes,144Hz,2024,3,N/A,In Stock
OLED-TV-43-01222,"OLED TV 43"" - Model 01222",OLED TV,43,8K UHD,QLED,1699.2,1935.38,942.94,45.0,44.3,38.3x21.9x3.0,Yes,Yes,240Hz,2024,3,A++,Pre-order
AUDIO-24-01223,"Audio 24"" - Model 01223",Audio,24,1440p,QLED,373.32,449.02,223.41,40.0,34.2,21.4x12.2x4.1,N/A,N/A,240Hz,2024,3,A+++,In Stock
PROJECTOR-70-01224,"Projector 70"" - Model 01224",Projector,70,8K UHD,QLED,1382.28,1663.55,885.97,36.0,63.0,62.3x35.7x4.0,No,No,75Hz,2024,3,B+,In Stock
LCD-TV-77-01225,"LCD TV 77"" - Model 01225",LCD TV,77,720p,N/A,794.11,926.74,461.81,42.0,72.7,68.5x39.3x4.3,Yes,Yes,165Hz,2023,3,A+++,In Stock
ACCESSORIES-0-01226,Accessories - SKU 01226,Accessories,0,4K UHD,LCD,123.4,153.0,78.16,37.0,2.1,N/A,Yes,Yes,165Hz,2023,3,N/A,In Stock
AUDIO-32-01227,"Audio 32"" - Model 01227",Audio,32,8K UHD,OLED,249.15,294.19,135.75,46.0,36.9,28.5x16.3x3.1,Yes,Yes,144Hz,2024,1,A+++,Limited
COMMERCIAL-DISPLAY-32-01228,"Commercial Display 32"" - Model 01228",Commercial Display,32,1440p,LCD,1065.24,1172.36,736.7,31.0,31.8,28.5x16.3x4.8,Yes,No,120Hz,2024,3,A++,In Stock
QLED-TV-75-01229,"QLED TV 75"" - Model 01229",QLED TV,75,1440p,LCD,1724.88,1930.14,1178.69,32.0,70.8,66.8x38.2x3.1,N/A,N/A,75Hz,2024,2,A+,In Stock
AUDIO-32-01230,"Audio 32"" - Model 01230",Audio,32,720p,OLED,346.13,420.73,176.51,49.0,38.9,28.5x16.3x2.7,No,N/A,165Hz,2023,3,A++,In Stock
QLED-TV-50-01231,"QLED TV 50"" - Model 01231",QLED TV,50,4K UHD,LCD,1242.32,1471.97,645.54,48.0,48.9,44.5x25.5x3.4,No,Yes,144Hz,2023,1,N/A,Pre-order
COMPUTER-MONITOR-50-01232,"Computer Monitor 50"" - Model 01232",Computer Monitor,50,8K UHD,DLP,660.99,781.2,340.41,48.0,54.1,44.5x25.5x4.8,No,Yes,60Hz,2024,2,A+++,Limited
LCD-TV-27-01233,"LCD TV 27"" - Model 01233",LCD TV,27,1440p,IPS,415.25,491.98,227.56,45.0,31.6,24.0x13.8x2.2,No,No,120Hz,2024,2,A+,In Stock
LCD-TV-80-01234,"LCD TV 80"" - Model 01234",LCD TV,80,1080p,IPS,919.63,1038.94,624.42,32.0,78.3,71.2x40.8x2.4,No,No,165Hz,2024,2,A+,Limited
ACCESSORIES-0-01235,Accessories - SKU 01235,Accessories,0,720p,VA,157.36,177.72,89.05,43.0,2.0,N/A,Yes,No,60Hz,2023,3,A+,In Stock
COMMERCIAL-DISPLAY-77-01236,"Commercial Display 77"" - Model 01236",Commercial Display,77,8K UHD,N/A,1493.32,1903.2,944.89,37.0,67.8,68.5x39.3x2.9,No,Yes,144Hz,2024,2,A+,Limited
AUDIO-80-01237,"Audio 80"" - Model 01237",Audio,80,1440p,OLED,207.77,233.05,110.13,47.0,78.3,71.2x40.8x4.3,No,N/A,165Hz,2023,2,A++,In Stock
COMPUTER-MONITOR-98-01238,"Computer Monitor 98"" - Model 01238",Computer Monitor,98,1080p,Laser,1178.89,1488.04,820.32,30.0,89.6,87.2x50.0x4.5,Yes,Yes,165Hz,2024,5,B+,Limited
COMMERCIAL-DISPLAY-70-01239,"Commercial Display 70"" - Model 01239",Commercial Display,70,1080p,LCD,1487.03,1735.23,897.83,40.0,62.8,62.3x35.7x3.7,Yes,N/A,165Hz,2023,2,A+,In Stock
QLED-TV-80-01240,"QLED TV 80"" - Model 01240",QLED TV,80,4K UHD,LCD,1712.12,2211.63,1007.21,41.0,71.0,71.2x40.8x4.8,Yes,No,75Hz,2024,3,A++,In Stock
ACCESSORIES-0-01241,Accessories - SKU 01241,Accessories,0,8K UHD,QLED,302.97,353.39,170.25,44.0,9.5,N/A,N/A,N/A,120Hz,2024,3,N/A,Pre-order
COMPUTER-MONITOR-43-01242,"Computer Monitor 43"" - Model 01242",Computer Monitor,43,4K UHD,LCD,542.87,695.75,297.31,45.0,47.8,38.3x21.9x2.7,No,No,144Hz,2024,3,A+,In Stock
COMMERCIAL-DISPLAY-27-01243,"Commercial Display 27"" - Model 01243",Commercial Display,27,1440p,VA,1010.37,1307.28,567.8,44.0,28.0,24.0x13.8x3.1,N/A,No,120Hz,2024,2,A+++,In Stock
LCD-TV-85-01244,"LCD TV 85"" - Model 01244",LCD TV,85,4K UHD,DLP,850.49,964.5,552.02,35.0,76.4,75.7x43.4x3.5,N/A,Yes,120Hz,2024,3,A+++,In Stock
COMMERCIAL-DISPLAY-40-01245,"Commercial Display 40"" - Model 01245",Commercial Display,40,1440p,QLED,1098.95,1381.67,675.79,39.0,42.8,35.6x20.4x3.7,N/A,N/A,N/A,2024,5,B+,Pre-order
COMMERCIAL-DISPLAY-83-01246,"Commercial Display 83"" - Model 01246",Commercial Display,83,4K UHD,QLED,1557.34,1727.79,878.85,44.0,77.1,73.9x42.3x3.1,N/A,No,240Hz,2024,3,A+,Pre-order
COMPUTER-MONITOR-48-01247,"Computer Monitor 48"" - Model 01247",Computer Monitor,48,4K UHD,DLP,681.51,814.12,408.58,40.0,44.3,42.7x24.5x2.9,Yes,N/A,N/A,2023,3,A+++,In Stock
ACCESSORIES-0-01248,Accessories - SKU 01248,Accessories,0,1440p,IPS,113.43,128.1,75.77,33.0,8.0,N/A,No,Yes,165Hz,2024,3,B+,Limited
COMPUTER-MONITOR-65-01249,"Computer Monitor 65"" - Model 01249",Computer Monitor,65,720p,N/A,858.24,978.31,441.05,49.0,61.8,57.9x33.1x3.4,No,Yes,240Hz,2023,1,A++,In Stock
AUDIO-24-01250,"Audio 24"" - Model 01250",Audio,24,8K UHD,VA,58.42,68.63,34.95,40.0,27.8,21.4x12.2x4.3,No,Yes,75Hz,2024,1,B+,In Stock
ACCESSORIES-0-01251,Accessories - SKU 01251,Accessories,0,4K UHD,VA,109.73,121.92,76.56,30.0,8.1,N/A,No,N/A,240Hz,2024,3,A+++,In Stock
ACCESSORIES-0-01252,Accessories - SKU 01252,Accessories,0,8K UHD,LCD,-31.95,-36.55,-19.71,38.0,3.8,N/A,N/A,No,240Hz,2024,1,A+,In Stock
OLED-TV-85-01253,"OLED TV 85"" - Model 01253",OLED TV,85,1080p,VA,2477.45,2810.83,1580.35,36.0,75.2,75.7x43.4x3.4,No,Yes,N/A,2023,3,B+,In Stock
ACCESSORIES-0-01254,Accessories - SKU 01254,Accessories,0,1080p,DLP,158.44,188.79,105.23,34.0,3.0,N/A,N/A,No,N/A,2024,2,B+,Pre-order
AUDIO-65-01255,"Audio 65"" - Model 01255",Audio,65,1440p,VA,117.84,140.13,72.24,39.0,61.7,57.9x33.1x3.3,No,No,60Hz,2024,5,A+,In Stock
COMPUTER-MONITOR-80-01256,"Computer Monitor 80"" - Model 01256",Computer Monitor,80,720p,QLED,1006.63,1216.31,629.5,37.0,78.2,71.2x40.8x3.2,N/A,Yes,165Hz,2024,1,B+,In Stock
COMPUTER-MONITOR-80-01257,"Computer Monitor 80"" - Model 01257",Computer Monitor,80,1080p,LCD,907.08,1066.87,473.15,48.0,70.0,71.2x40.8x4.0,Yes,N/A,60Hz,2023,1,B+,In Stock
LCD-TV-77-01258,"LCD TV 77"" - Model 01258",LCD TV,77,1080p,QLED,885.82,1148.64,615.43,31.0,73.8,68.5x39.3x4.9,Yes,Yes,75Hz,2024,3,A+,In Stock
OLED-TV-70-01259,"OLED TV 70"" - Model 01259",OLED TV,70,720p,LCD,2160.9,2605.03,1510.35,30.0,66.0,62.3x35.7x4.8,No,No,240Hz,2024,3,N/A,Limited
COMPUTER-MONITOR-70-01260,"Computer Monitor 70"" - Model 01260",Computer Monitor,70,4K UHD,OLED,918.39,1025.56,641.69,30.0,63.3,62.3x35.7x3.6,N/A,Yes,144Hz,2024,1,A+,In Stock
PROJECTOR-98-01261,"Projector 98"" - Model 01261",Projector,98,4K UHD,OLED,1590.79,1770.05,1002.26,37.0,88.0,87.2x50.0x4.8,Yes,N/A,165Hz,2023,3,A++,In Stock
LCD-TV-85-01262,"LCD TV 85"" - Model 01262",LCD TV,85,4K UHD,QLED,950.43,1156.54,540.74,43.0,81.0,75.7x43.4x2.2,No,No,75Hz,2024,2,A+,In Stock
PROJECTOR-85-01263,"Projector 85"" - Model 01263",Projector,85,1080p,VA,1475.83,1812.87,989.73,33.0,75.2,75.7x43.4x3.4,No,No,N/A,2024,3,A++,In Stock
COMPUTER-MONITOR-55-01264,"Computer Monitor 55"" - Model 01264",Computer Monitor,55,1440p,N/A,670.64,752.33,466.45,30.0,52.5,49.0x28.1x5.0,N/A,Yes,N/A,2024,5,B+,In Stock
AUDIO-43-01265,"Audio 43"" - Model 01265",Audio,43,720p,VA,181.19,214.14,90.87,50.0,49.2,38.3x21.9x4.2,Yes,N/A,240Hz,2024,3,A+++,In Stock
LCD-TV-24-01266,"LCD TV 24"" - Model 01266",LCD TV,24,8K UHD,Laser,416.26,458.29,285.8,31.0,34.1,21.4x12.2x2.9,No,N/A,165Hz,2024,3,A++,Limited
PROJECTOR-77-01267,"Projector 77"" - Model 01267",Projector,77,1440p,VA,1183.2,1320.1,724.87,39.0,68.1,68.5x39.3x4.9,N/A,No,120Hz,2024,1,A+,In Stock
OLED-TV-32-01268,"OLED TV 32"" - Model 01268",OLED TV,32,4K UHD,Laser,1505.96,1774.33,916.65,39.0,34.3,28.5x16.3x3.9,No,N/A,240Hz,2023,3,A++,In Stock
AUDIO-83-01269,"Audio 83"" - Model 01269",Audio,83,4K UHD,N/A,163.22,192.52,108.7,33.0,74.9,73.9x42.3x2.7,Yes,N/A,60Hz,2023,3,B+,In Stock
OLED-TV-55-01270,"OLED TV 55"" - Model 01270",OLED TV,55,720p,QLED,1929.29,2206.3,1025.42,47.0,51.6,49.0x28.1x4.6,Yes,No,60Hz,2023,2,N/A,Limited
PROJECTOR-32-01271,"Projector 32"" - Model 01271",Projector,32,4K UHD,VA,1274.83,1416.33,674.99,47.0,38.8,28.5x16.3x2.3,No,N/A,240Hz,2024,2,N/A,Pre-order
PROJECTOR-32-01272,"Projector 32"" - Model 01272",Projector,32,1080p,Laser,1992.09,2514.86,1353.54,32.0,35.0,28.5x16.3x2.3,Yes,Yes,60Hz,2024,2,A+++,Limited
ACCESSORIES-0-01273,Accessories - SKU 01273,Accessories,0,4K UHD,N/A,128.41,155.33,64.88,49.0,5.1,N/A,Yes,Yes,60Hz,2024,2,B+,In Stock
COMPUTER-MONITOR-77-01274,"Computer Monitor 77"" - Model 01274",Computer Monitor,77,1080p,IPS,916.36,1136.72,576.35,37.0,71.3,68.5x39.3x4.2,N/A,N/A,165Hz,2024,3,A++,In Stock
COMPUTER-MONITOR-83-01275,"Computer Monitor 83"" - Model 01275",Computer Monitor,83,8K UHD,OLED,1069.34,1345.56,672.35,37.0,78.9,73.9x42.3x2.2,N/A,No,120Hz,2024,2,B+,In Stock
OLED-TV-45-01276,"OLED TV 45"" - Model 01276",OLED TV,45,8K UHD,VA,1770.73,2120.02,1128.52,36.0,45.5,40.0x22.9x4.7,No,N/A,144Hz,2024,2,A+,In Stock
PROJECTOR-65-01277,"Projector 65"" - Model 01277",Projector,65,1440p,Laser,1859.9,2342.42,1176.39,37.0,60.2,57.9x33.1x3.7,N/A,Yes,240Hz,2024,3,A+,In Stock
QLED-TV-32-01278,"QLED TV 32"" - Model 01278",QLED TV,32,8K UHD,LCD,1061.77,1195.17,623.49,41.0,40.0,28.5x16.3x2.8,N/A,No,144Hz,2024,1,A+++,In Stock
ACCESSORIES-0-01279,Accessories - SKU 01279,Accessories,0,4K UHD,LCD,155.16,199.91,77.94,50.0,5.4,N/A,No,No,75Hz,2024,2,A+++,Limited
AUDIO-40-01280,"Audio 40"" - Model 01280",Audio,40,1440p,Laser,283.5,350.45,167.38,41.0,38.0,35.6x20.4x2.9,N/A,No,165Hz,2024,1,N/A,In Stock
COMPUTER-MONITOR-75-01281,"Computer Monitor 75"" - Model 01281",Computer Monitor,75,1080p,VA,997.48,1137.26,675.74,32.0,66.1,66.8x38.2x4.4,N/A,N/A,N/A,2024,3,N/A,In Stock
LCD-TV-70-01282,"LCD TV 70"" - Model 01282",LCD TV,70,4K UHD,QLED,748.97,926.67,502.61,33.0,68.4,62.3x35.7x4.2,Yes,N/A,120Hz,2024,2,B+,In Stock
QLED-TV-48-01283,"QLED TV 48"" - Model 01283",QLED TV,48,4K UHD,OLED,1223.54,1589.21,630.39,48.0,45.1,42.7x24.5x4.3,No,Yes,75Hz,2024,3,A++,In Stock
ACCESSORIES-0-01284,Accessories - SKU 01284,Accessories,0,1080p,OLED,289.97,344.28,192.36,34.0,1.6,N/A,N/A,No,120Hz,2024,2,N/A,In Stock
OLED-TV-40-01285,"OLED TV 40"" - Model 01285",OLED TV,40,8K UHD,IPS,1661.69,1896.04,872.66,47.0,41.5,35.6x20.4x4.6,No,N/A,75Hz,2024,3,B+,Limited
ACCESSORIES-0-01286,Accessories - SKU 01286,Accessories,0,8K UHD,Laser,247.15,284.02,172.34,30.0,2.4,N/A,N/A,No,144Hz,2024,3,A+,In Stock
OLED-TV-83-01287,"OLED TV 83"" - Model 01287",OLED TV,83,720p,VA,2439.06,2964.73,1273.74,48.0,78.6,73.9x42.3x4.0,N/A,Yes,144Hz,2023,2,A+,In Stock
LCD-TV-85-01288,"LCD TV 85"" - Model 01288",LCD TV,85,8K UHD,IPS,890.15,987.41,619.59,30.0,73.3,75.7x43.4x3.1,No,Yes,144Hz,2024,1,A+,In Stock
PROJECTOR-27-01289,"Projector 27"" - Model 01289",Projector,27,720p,QLED,1375.55,1603.74,910.98,34.0,31.1,24.0x13.8x3.7,Yes,No,120Hz,2024,1,A+++,In Stock
OLED-TV-24-01290,"OLED TV 24"" - Model 01290",OLED TV,24,8K UHD,N/A,1260.02,1467.28,703.68,44.0,31.9,21.4x12.2x4.3,No,Yes,N/A,2024,3,B+,In Stock
QLED-TV-75-01291,"QLED TV 75"" - Model 01291",QLED TV,75,1440p,VA,1638.48,1959.85,892.72,46.0,74.6,66.8x38.2x2.5,N/A,No,60Hz,2024,2,N/A,Pre-order
COMMERCIAL-DISPLAY-77-01292,"Commercial Display 77"" - Model 01292",Commercial Display,77,4K UHD,OLED,1490.32,1684.16,914.69,39.0,70.8,68.5x39.3x4.9,Yes,N/A,165Hz,2023,1,B+,In Stock
COMMERCIAL-DISPLAY-27-01293,"Commercial Display 27"" - Model 01293",Commercial Display,27,1440p,OLED,907.56,1130.8,557.34,39.0,32.3,24.0x13.8x3.9,No,No,60Hz,2024,3,N/A,In Stock
ACCESSORIES-0-01294,Accessories - SKU 01294,Accessories,0,4K UHD,LCD,270.83,324.36,149.95,45.0,5.7,N/A,No,Yes,240Hz,2024,2,A+++,In Stock
ACCESSORIES-0-01295,Accessories - SKU 01295,Accessories,0,8K UHD,IPS,216.44,269.15,147.43,32.0,4.2,N/A,Yes,N/A,144Hz,2024,3,N/A,In Stock
PROJECTOR-40-01296,"Projector 40"" - Model 01296",Projector,40,4K UHD,N/A,955.21,1233.43,623.37,35.0,45.9,35.6x20.4x2.2,N/A,No,75Hz,2023,2,B+,In Stock
COMPUTER-MONITOR-24-01297,"Computer Monitor 24"" - Model 01297",Computer Monitor,24,1080p,QLED,486.36,602.07,301.08,38.0,28.7,21.4x12.2x3.1,Yes,No,75Hz,2024,3,A+++,Limited
PROJECTOR-60-01298,"Projector 60"" - Model 01298",Projector,60,1080p,OLED,1796.14,2056.86,1168.58,35.0,54.6,53.4x30.6x3.3,No,N/A,240Hz,2024,2,A+,In Stock
ACCESSORIES-0-01299,Accessories - SKU 01299,Accessories,0,1440p,N/A,65.72,79.4,40.47,38.0,2.6,N/A,Yes,N/A,N/A,2024,5,A+++,Pre-order
OLED-TV-45-01300,"OLED TV 45"" - Model 01300",OLED TV,45,1440p,DLP,1778.87,2094.04,922.03,48.0,42.0,40.0x22.9x3.5,No,N/A,240Hz,2024,1,A+,In Stock
PROJECTOR-60-01301,"Projector 60"" - Model 01301",Projector,60,4K UHD,DLP,999.31,1265.75,657.69,34.0,59.6,53.4x30.6x3.6,Yes,Yes,240Hz,2023,5,B+,In Stock
COMMERCIAL-DISPLAY-98-01302,"Commercial Display 98"" - Model 01302",Commercial Display,98,4K UHD,OLED,1746.04,2047.85,1069.54,39.0,86.1,87.2x50.0x4.1,Yes,No,120Hz,2024,1,A+++,In Stock
ACCESSORIES-0-01303,Accessories - SKU 01303,Accessories,0,1080p,N/A,188.01,227.83,127.77,32.0,1.0,N/A,Yes,No,120Hz,2024,5,B+,Pre-order
COMMERCIAL-DISPLAY-45-01304,"Commercial Display 45"" - Model 01304",Commercial Display,45,8K UHD,LCD,1091.73,1384.23,573.91,47.0,46.0,40.0x22.9x2.9,No,No,75Hz,2024,1,A+++,Limited
QLED-TV-48-01305,"QLED TV 48"" - Model 01305",QLED TV,48,4K UHD,LCD,1209.87,1468.31,760.93,37.0,44.2,42.7x24.5x5.0,No,N/A,60Hz,2024,5,A+++,Pre-order
COMPUTER-MONITOR-65-01306,"Computer Monitor 65"" - Model 01306",Computer Monitor,65,8K UHD,Laser,782.36,941.01,403.39,48.0,67.0,57.9x33.1x2.6,Yes,No,240Hz,2023,2,N/A,Limited
QLED-TV-70-01307,"QLED TV 70"" - Model 01307",QLED TV,70,1440p,OLED,1523.82,1741.89,872.74,43.0,64.3,62.3x35.7x3.9,N/A,Yes,165Hz,2024,3,N/A,In Stock
OLED-TV-45-01308,"OLED TV 45"" - Model 01308",OLED TV,45,1080p,Laser,1746.82,1979.2,968.97,45.0,41.7,40.0x22.9x2.7,No,No,N/A,2024,2,A+,In Stock
OLED-TV-80-01309,"OLED TV 80"" - Model 01309",OLED TV,80,720p,LCD,2374.95,2903.28,1463.06,38.0,72.3,71.2x40.8x3.9,Yes,Yes,165Hz,2024,2,B+,In Stock
LCD-TV-32-01310,"LCD TV 32"" - Model 01310",LCD TV,32,1440p,OLED,535.24,686.95,308.93,42.0,37.8,28.5x16.3x3.8,N/A,N/A,N/A,2024,3,A++,In Stock
ACCESSORIES-0-01311,Accessories - SKU 01311,Accessories,0,720p,VA,210.63,240.96,122.74,42.0,9.9,N/A,Yes,N/A,240Hz,2024,1,B+,In Stock
QLED-TV-85-01312,"QLED TV 85"" - Model 01312",QLED TV,85,1080p,DLP,1815.85,2306.96,935.13,49.0,80.6,75.7x43.4x4.8,Yes,Yes,240Hz,2023,5,N/A,Limited
PROJECTOR-50-01313,"Projector 50"" - Model 01313",Projector,50,1080p,N/A,1395.84,1671.0,746.86,46.0,46.3,44.5x25.5x3.3,Yes,N/A,144Hz,2023,3,A+,In Stock
LCD-TV-77-01314,"LCD TV 77"" - Model 01314",LCD TV,77,1080p,LCD,882.38,1102.64,564.58,36.0,72.1,68.5x39.3x3.9,Yes,Yes,75Hz,2024,2,A+++,In Stock
OLED-TV-80-01315,"OLED TV 80"" - Model 01315",OLED TV,80,720p,VA,2351.26,2861.21,1604.95,32.0,76.1,71.2x40.8x4.7,N/A,No,240Hz,2024,5,N/A,In Stock
ACCESSORIES-0-01316,Accessories - SKU 01316,Accessories,0,1080p,IPS,322.02,405.6,208.15,35.0,2.0,N/A,No,No,N/A,2024,1,A+,In Stock
AUDIO-85-01317,"Audio 85"" - Model 01317",Audio,85,1440p,Laser,168.68,209.84,112.8,33.0,77.6,75.7x43.4x3.2,No,N/A,60Hz,2024,3,A+,In Stock
COMMERCIAL-DISPLAY-80-01318,"Commercial Display 80"" - Model 01318",Commercial Display,80,8K UHD,OLED,1528.14,1952.82,947.59,38.0,71.8,71.2x40.8x2.7,N/A,N/A,144Hz,2024,3,A+,Pre-order
PROJECTOR-32-01319,"Projector 32"" - Model 01319",Projector,32,8K UHD,VA,1820.78,2316.58,950.7,48.0,35.6,28.5x16.3x2.3,Yes,Yes,144Hz,2024,5,N/A,Pre-order
OLED-TV-32-01320,"OLED TV 32"" - Model 01320",OLED TV,32,1440p,N/A,1497.99,1894.34,951.51,36.0,32.5,28.5x16.3x2.9,No,No,75Hz,2024,2,A+++,In Stock
OLED-TV-27-01321,"OLED TV 27"" - Model 01321",OLED TV,27,1080p,OLED,1381.87,1688.4,745.64,46.0,32.8,24.0x13.8x3.9,No,Yes,165Hz,2024,2,B+,Limited
PROJECTOR-70-01322,"Projector 70"" - Model 01322",Projector,70,720p,VA,479.16,599.8,304.92,36.0,69.7,62.3x35.7x4.9,No,N/A,60Hz,2024,1,N/A,In Stock
QLED-TV-65-01323,"QLED TV 65"" - Model 01323",QLED TV,65,8K UHD,Laser,1433.64,1675.13,893.21,38.0,62.6,57.9x33.1x2.1,Yes,No,60Hz,2024,1,A++,In Stock
COMMERCIAL-DISPLAY-60-01324,"Commercial Display 60"" - Model 01324",Commercial Display,60,4K UHD,N/A,1350.45,1641.59,761.28,44.0,56.1,53.4x30.6x2.2,No,Yes,240Hz,2023,3,A+,In Stock
AUDIO-77-01325,"Audio 77"" - Model 01325",Audio,77,4K UHD,N/A,185.26,240.73,105.44,43.0,70.5,68.5x39.3x3.1,Yes,N/A,75Hz,2023,5,B+,Pre-order
ACCESSORIES-0-01326,Accessories - SKU 01326,Accessories,0,1440p,LCD,181.17,206.9,116.8,36.0,5.5,N/A,No,N/A,N/A,2023,1,A++,Limited
AUDIO-48-01327,"Audio 48"" - Model 01327",Audio,48,4K UHD,QLED,229.45,291.61,140.69,39.0,45.9,42.7x24.5x2.7,N/A,N/A,120Hz,2023,3,A++,In Stock
LCD-TV-45-01328,"LCD TV 45"" - Model 01328",LCD TV,45,4K UHD,LCD,551.54,610.55,357.83,35.0,41.3,40.0x22.9x3.9,Yes,No,120Hz,2023,5,N/A,In Stock
QLED-TV-27-01329,"QLED TV 27"" - Model 01329",QLED TV,27,1440p,N/A,939.01,1047.05,614.35,35.0,28.7,24.0x13.8x4.2,Yes,No,N/A,2024,1,N/A,In Stock
AUDIO-65-01330,"Audio 65"" - Model 01330",Audio,65,8K UHD,Laser,341.12,436.43,207.45,39.0,60.3,57.9x33.1x4.6,N/A,N/A,120Hz,2024,2,N/A,In Stock
ACCESSORIES-0-01331,Accessories - SKU 01331,Accessories,0,8K UHD,LCD,270.14,349.07,142.09,47.0,10.0,N/A,N/A,No,240Hz,2024,2,A+,In Stock
LCD-TV-55-01332,"LCD TV 55"" - Model 01332",LCD TV,55,1440p,OLED,612.5,750.04,421.66,31.0,57.2,49.0x28.1x3.5,No,No,144Hz,2024,3,A+,In Stock
